Month,Month_text,year,Date,season,No.,type of airplane,Origin,destination,region,expect time,real time,delay time
10,Oct,2017,17/10/2017,rainy,21187,A320/M,Chiang Mai,Bangkok,Central,22.4,22.5,10
10,Oct,2017,17/10/2017,rainy,21189,A320/M,Chiang Mai,Bangkok,Central,23.4,23.43,3
10,Oct,2017,17/10/2017,rainy,21190,B739/M,Chiang Mai,Bangkok,Central,6.1,6.13,3
10,Oct,2017,17/10/2017,rainy,21193,A320/M,Chiang Mai,Suvarnabhumi,Central,6.4,6.43,3
10,Oct,2017,18/10/2017,rainy,21195,B739/M,Chiang Mai,Bangkok,Central,7,7.06,6
10,Oct,2017,18/10/2017,rainy,21196,A320/M,Chiang Mai,Suvarnabhumi,Central,7.05,7.1,5
10,Oct,2017,18/10/2017,rainy,21200,A320/M,Chiang Mai,Bangkok,Central,8.25,8.51,26
10,Oct,2017,18/10/2017,rainy,21201,B738/M,Chiang Mai,Bangkok,Central,8.4,8.57,17
10,Oct,2017,18/10/2017,rainy,21204,B739/M,Chiang Mai,Bangkok,Central,9.45,9.57,12
10,Oct,2017,18/10/2017,rainy,21205,B773/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.43,38
10,Oct,2017,18/10/2017,rainy,21206,A320/M,Chiang Mai,Suvarnabhumi,Central,10.1,10.11,1
10,Oct,2017,18/10/2017,rainy,21207,A320/M,Chiang Mai,Bangkok,Central,10.15,10.25,10
10,Oct,2017,18/10/2017,rainy,21209,B738/M,Chiang Mai,Bangkok,Central,10.45,10.57,12
10,Oct,2017,18/10/2017,rainy,21210,B739/M,Chiang Mai,Bangkok,Central,10.55,11.06,11
10,Oct,2017,18/10/2017,rainy,21211,A320/M,Chiang Mai,Bangkok,Central,11.15,11.19,4
10,Oct,2017,18/10/2017,rainy,21214,A319/M,Chiang Mai,Suvarnabhumi,Central,12,12.07,7
10,Oct,2017,18/10/2017,rainy,21218,A320/M,Chiang Mai,Suvarnabhumi,Central,12.55,12.57,2
10,Oct,2017,18/10/2017,rainy,21220,A320/M,Chiang Mai,Suvarnabhumi,Central,13.05,13.1,5
10,Oct,2017,18/10/2017,rainy,21222,A320/M,Chiang Mai,Suvarnabhumi,Central,13.15,13.24,9
10,Oct,2017,18/10/2017,rainy,21223,A320/M,Chiang Mai,Bangkok,Central,13.35,13.44,9
10,Oct,2017,18/10/2017,rainy,21224,B739/M,Chiang Mai,Bangkok,Central,14,14.05,5
10,Oct,2017,18/10/2017,rainy,21226,B738/M,Chiang Mai,Bangkok,Central,14.25,14.38,13
10,Oct,2017,18/10/2017,rainy,21227,A320/M,Chiang Mai,Bangkok,Central,14.35,14.5,15
10,Oct,2017,18/10/2017,rainy,21228,A319/M,Chiang Mai,Suvarnabhumi,Central,14.4,14.55,15
10,Oct,2017,18/10/2017,rainy,21229,A333/H,Chiang Mai,Suvarnabhumi,Central,15.1,15.46,36
10,Oct,2017,18/10/2017,rainy,21234,A320/M,Chiang Mai,Bangkok,Central,16.1,16.47,37
10,Oct,2017,18/10/2017,rainy,21235,A320/M,Chiang Mai,Bangkok,Central,16.25,16.57,32
10,Oct,2017,18/10/2017,rainy,21237,A319/M,Chiang Mai,Suvarnabhumi,Central,16.4,16.41,1
10,Oct,2017,18/10/2017,rainy,21238,A320/M,Chiang Mai,Suvarnabhumi,Central,17.1,17.29,19
10,Oct,2017,18/10/2017,rainy,21239,A320/M,Chiang Mai,Bangkok,Central,17.35,17.43,8
10,Oct,2017,18/10/2017,rainy,21240,B738/M,Chiang Mai,Bangkok,Central,18.1,18.12,2
10,Oct,2017,18/10/2017,rainy,21242,B738/M,Chiang Mai,Bangkok,Central,18.45,18.5,5
10,Oct,2017,18/10/2017,rainy,21245,B773/H,Chiang Mai,Suvarnabhumi,Central,19.2,19.42,22
10,Oct,2017,18/10/2017,rainy,21246,A320/M,Chiang Mai,Bangkok,Central,19.55,20.2,25
10,Oct,2017,18/10/2017,rainy,21248,B739/M,Chiang Mai,Bangkok,Central,20.45,20.54,9
10,Oct,2017,18/10/2017,rainy,21251,A320/M,Chiang Mai,Suvarnabhumi,Central,21.05,21.31,26
10,Oct,2017,18/10/2017,rainy,21252,A320/M,Chiang Mai,Bangkok,Central,21.15,21.17,2
10,Oct,2017,18/10/2017,rainy,21253,A320/M,Chiang Mai,Suvarnabhumi,Central,21.45,21.49,4
10,Oct,2017,18/10/2017,rainy,21254,B738/M,Chiang Mai,Bangkok,Central,21.55,22.22,27
10,Oct,2017,18/10/2017,rainy,21257,A320/M,Chiang Mai,Bangkok,Central,22.4,22.52,12
10,Oct,2017,18/10/2017,rainy,21259,A320/M,Chiang Mai,Bangkok,Central,23.4,23.41,1
10,Oct,2017,18/10/2017,rainy,21262,A320/M,Chiang Mai,Suvarnabhumi,Central,6.4,6.44,4
10,Oct,2017,19/10/2017,rainy,21265,A320/M,Chiang Mai,Suvarnabhumi,Central,7.05,7.07,2
10,Oct,2017,19/10/2017,rainy,21269,A320/M,Chiang Mai,Bangkok,Central,8.25,8.42,17
10,Oct,2017,19/10/2017,rainy,21270,B738/M,Chiang Mai,Bangkok,Central,8.4,8.58,18
10,Oct,2017,19/10/2017,rainy,21273,B773/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.46,41
10,Oct,2017,19/10/2017,rainy,21274,A320/M,Chiang Mai,Suvarnabhumi,Central,10.1,10.12,2
10,Oct,2017,19/10/2017,rainy,21275,A320/M,Chiang Mai,Bangkok,Central,10.15,10.29,14
10,Oct,2017,19/10/2017,rainy,21276,A320/M,Chiang Mai,Suvarnabhumi,Central,10.4,10.41,1
10,Oct,2017,19/10/2017,rainy,21277,B738/M,Chiang Mai,Bangkok,Central,10.45,11.03,18
10,Oct,2017,19/10/2017,rainy,21278,B739/M,Chiang Mai,Bangkok,Central,10.55,11.32,37
10,Oct,2017,19/10/2017,rainy,21279,A320/M,Chiang Mai,Bangkok,Central,11.15,11.45,30
10,Oct,2017,19/10/2017,rainy,21281,A320/M,Chiang Mai,Suvarnabhumi,Central,11.4,11.52,12
10,Oct,2017,19/10/2017,rainy,21282,A320/M,Chiang Mai,Suvarnabhumi,Central,12,12.12,12
10,Oct,2017,19/10/2017,rainy,21286,A320/M,Chiang Mai,Suvarnabhumi,Central,12.55,13.07,12
10,Oct,2017,19/10/2017,rainy,21288,A320/M,Chiang Mai,Suvarnabhumi,Central,13.05,13.29,24
10,Oct,2017,19/10/2017,rainy,21290,A320/M,Chiang Mai,Suvarnabhumi,Central,13.15,13.22,7
10,Oct,2017,19/10/2017,rainy,21291,B739/M,Chiang Mai,Bangkok,Central,13.3,14.07,37
10,Oct,2017,19/10/2017,rainy,21292,A320/M,Chiang Mai,Bangkok,Central,13.35,13.51,16
10,Oct,2017,19/10/2017,rainy,21293,B739/M,Chiang Mai,Bangkok,Central,14,14.31,31
10,Oct,2017,19/10/2017,rainy,21295,B738/M,Chiang Mai,Bangkok,Central,14.25,14.41,16
10,Oct,2017,19/10/2017,rainy,21296,A320/M,Chiang Mai,Bangkok,Central,14.35,14.58,23
10,Oct,2017,19/10/2017,rainy,21297,A319/M,Chiang Mai,Suvarnabhumi,Central,14.4,14.53,13
10,Oct,2017,19/10/2017,rainy,21298,B739/M,Chiang Mai,Bangkok,Central,15,15.18,18
10,Oct,2017,19/10/2017,rainy,21299,A333/H,Chiang Mai,Suvarnabhumi,Central,15.1,15.46,36
10,Oct,2017,19/10/2017,rainy,21303,A320/M,Chiang Mai,Suvarnabhumi,Central,15.45,15.55,10
10,Oct,2017,19/10/2017,rainy,21304,A320/M,Chiang Mai,Bangkok,Central,15.5,16,10
10,Oct,2017,19/10/2017,rainy,21305,B738/M,Chiang Mai,Bangkok,Central,16.1,16.19,9
10,Oct,2017,19/10/2017,rainy,21306,A320/M,Chiang Mai,Bangkok,Central,16.25,16.42,17
10,Oct,2017,19/10/2017,rainy,21308,A319/M,Chiang Mai,Suvarnabhumi,Central,16.4,16.52,12
10,Oct,2017,19/10/2017,rainy,21309,A320/M,Chiang Mai,Suvarnabhumi,Central,17.1,17.27,17
10,Oct,2017,19/10/2017,rainy,21310,A333/H,Chiang Mai,Suvarnabhumi,Central,17.1,17.15,5
10,Oct,2017,19/10/2017,rainy,21311,A320/M,Chiang Mai,Bangkok,Central,17.35,18.07,32
10,Oct,2017,19/10/2017,rainy,21313,B738/M,Chiang Mai,Bangkok,Central,18.1,18.28,18
10,Oct,2017,19/10/2017,rainy,21315,A320/M,Chiang Mai,Suvarnabhumi,Central,19,19.08,8
10,Oct,2017,19/10/2017,rainy,21317,B773/H,Chiang Mai,Suvarnabhumi,Central,19.2,19.4,20
10,Oct,2017,19/10/2017,rainy,21318,A320/M,Chiang Mai,Bangkok,Central,19.55,20.02,7
10,Oct,2017,19/10/2017,rainy,21320,A359/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.35,45
10,Oct,2017,19/10/2017,rainy,21321,B738/M,Chiang Mai,Bangkok,Central,20.55,21.21,26
10,Oct,2017,19/10/2017,rainy,21322,A320/M,Chiang Mai,Suvarnabhumi,Central,21.05,21.13,8
10,Oct,2017,19/10/2017,rainy,21323,A320/M,Chiang Mai,Bangkok,Central,21.15,21.3,15
10,Oct,2017,19/10/2017,rainy,21324,A320/M,Chiang Mai,Suvarnabhumi,Central,21.45,21.47,2
10,Oct,2017,19/10/2017,rainy,21325,B738/M,Chiang Mai,Bangkok,Central,21.55,21.59,4
10,Oct,2017,19/10/2017,rainy,21327,A320/M,Chiang Mai,Bangkok,Central,22.4,22.56,16
10,Oct,2017,19/10/2017,rainy,21329,A320/M,Chiang Mai,Bangkok,Central,23.4,23.46,6
10,Oct,2017,19/10/2017,rainy,21330,B739/M,Chiang Mai,Bangkok,Central,0.35,0.37,2
10,Oct,2017,19/10/2017,rainy,21335,A320/M,Chiang Mai,Suvarnabhumi,Central,6.55,6.58,3
10,Oct,2017,20/10/2017,rainy,21336,B739/M,Chiang Mai,Bangkok,Central,7,7.03,3
10,Oct,2017,20/10/2017,rainy,21341,A320/M,Chiang Mai,Bangkok,Central,8.25,9.04,39
10,Oct,2017,20/10/2017,rainy,21342,B738/M,Chiang Mai,Bangkok,Central,8.4,8.47,7
10,Oct,2017,20/10/2017,rainy,21345,B738/M,Chiang Mai,Bangkok,Central,9.45,9.52,7
10,Oct,2017,20/10/2017,rainy,21346,B772/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.27,22
10,Oct,2017,20/10/2017,rainy,21347,A319/M,Chiang Mai,Suvarnabhumi,Central,10.1,10.14,4
10,Oct,2017,20/10/2017,rainy,21348,A320/M,Chiang Mai,Bangkok,Central,10.15,10.43,28
10,Oct,2017,20/10/2017,rainy,21350,B738/M,Chiang Mai,Bangkok,Central,10.45,10.49,4
10,Oct,2017,20/10/2017,rainy,21351,B738/M,Chiang Mai,Bangkok,Central,10.55,11.04,9
10,Oct,2017,20/10/2017,rainy,21352,A320/M,Chiang Mai,Bangkok,Central,11.15,11.22,7
10,Oct,2017,20/10/2017,rainy,21354,A320/M,Chiang Mai,Suvarnabhumi,Central,11.4,11.49,9
10,Oct,2017,20/10/2017,rainy,21355,A320/M,Chiang Mai,Suvarnabhumi,Central,12,12.23,23
10,Oct,2017,20/10/2017,rainy,21359,A320/M,Chiang Mai,Suvarnabhumi,Central,12.55,13.09,14
10,Oct,2017,20/10/2017,rainy,21360,A320/M,Chiang Mai,Suvarnabhumi,Central,13.05,13.37,32
10,Oct,2017,20/10/2017,rainy,21363,A320/M,Chiang Mai,Suvarnabhumi,Central,13.15,13.24,9
10,Oct,2017,20/10/2017,rainy,21364,A320/M,Chiang Mai,Bangkok,Central,13.35,13.42,7
10,Oct,2017,20/10/2017,rainy,21366,AT75/M,Chiang Mai,Suvarnabhumi,Central,14,14.09,9
10,Oct,2017,20/10/2017,rainy,21368,B738/M,Chiang Mai,Bangkok,Central,14.25,14.38,13
10,Oct,2017,20/10/2017,rainy,21369,A320/M,Chiang Mai,Bangkok,Central,14.35,14.45,10
10,Oct,2017,20/10/2017,rainy,21370,A320/M,Chiang Mai,Suvarnabhumi,Central,14.4,14.5,10
10,Oct,2017,20/10/2017,rainy,21371,B738/M,Chiang Mai,Bangkok,Central,15,15.07,7
10,Oct,2017,20/10/2017,rainy,21372,A333/H,Chiang Mai,Suvarnabhumi,Central,15.1,15.47,37
10,Oct,2017,20/10/2017,rainy,21376,A320/M,Chiang Mai,Suvarnabhumi,Central,15.45,15.52,7
10,Oct,2017,20/10/2017,rainy,21377,A320/M,Chiang Mai,Bangkok,Central,15.5,16,10
10,Oct,2017,20/10/2017,rainy,21378,A320/M,Chiang Mai,Bangkok,Central,16.25,16.42,17
10,Oct,2017,20/10/2017,rainy,21380,A319/M,Chiang Mai,Suvarnabhumi,Central,16.4,16.47,7
10,Oct,2017,20/10/2017,rainy,21381,A320/M,Chiang Mai,Suvarnabhumi,Central,17.1,17.22,12
10,Oct,2017,20/10/2017,rainy,21382,A320/M,Chiang Mai,Bangkok,Central,17.35,17.46,11
10,Oct,2017,20/10/2017,rainy,21383,B738/M,Chiang Mai,Bangkok,Central,18.1,18.25,15
10,Oct,2017,20/10/2017,rainy,21388,A320/M,Chiang Mai,Bangkok,Central,19.55,20.19,24
10,Oct,2017,20/10/2017,rainy,21390,B739/M,Chiang Mai,Bangkok,Central,20.45,20.49,4
10,Oct,2017,20/10/2017,rainy,21392,B738/M,Chiang Mai,Bangkok,Central,20.55,21.03,8
10,Oct,2017,20/10/2017,rainy,21394,A320/M,Chiang Mai,Bangkok,Central,21.15,21.53,38
10,Oct,2017,20/10/2017,rainy,21395,A320/M,Chiang Mai,Suvarnabhumi,Central,21.45,22.01,16
10,Oct,2017,20/10/2017,rainy,21396,B738/M,Chiang Mai,Bangkok,Central,21.55,22.04,9
10,Oct,2017,20/10/2017,rainy,21398,A320/M,Chiang Mai,Suvarnabhumi,Central,22.05,22.21,16
10,Oct,2017,20/10/2017,rainy,21399,B738/M,Chiang Mai,Bangkok,Central,22.1,22.15,5
